0,Other Operating Income,Total Income From Operations,EXPENDITURE,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,depreciat,Excise Duty,Admin. And Selling Expenses,R & D Expenses,Provisions And Contingencies,Exp. Capitalised,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Prior Year Adjustments,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Reserves Excluding Revaluation Reserves,Equity Dividend Rate (%),EPS Before Extra Ordinary,Basic EPS,Diluted EPS,EPS After Extra Ordinary,Basic EPS.,Diluted EPS.,Public Share Holding,No Of Shares (Crores),Share Holding (%),Promoters and Promoter Group Shareholding,a) Pledged/Encumbered,- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company),b) Non-encumbered,- Number of shares (Crores).,- Per. of shares (as a % of the total sh. of prom. and promoter group).,- Per. of shares (as a % of the total Share Cap. of the company).
Jun '18,--,12418.80,,--,--,--,--,332.80,3664.10,--,658.50,--,--,--,7833.60,-70.20,54.10,-16.10,2063.40,-2079.50,-242.90,-2322.40,-865.20,-1457.20,--,--,-1457.20,1998.70,99983.70,--,,-3.65,-3.65,,-3.65,-3.65,,--,--,,,--,--,--,,--,--,--
Sep '18,--,12353.20,,--,--,--,--,359.40,3720.50,--,570.60,--,--,--,8561.70,-859.00,62.90,-796.10,1188.60,-1984.70,-50.20,-2034.90,-1472.60,-562.30,--,--,-562.30,1998.70,98423.90,--,,-1.41,-1.41,,-1.41,-1.41,,--,--,,,--,--,--,,--,--,--
Dec '18,--,12314.00,,--,--,--,--,405.40,3823.00,--,672.50,--,--,--,8642.80,-1229.70,60.20,-1169.50,316.90,-1486.40,1151.10,-335.30,-562.40,227.10,--,--,227.10,1998.70,97701.60,--,,0.57,0.57,,0.57,0.57,,--,--,,,--,--,--,,--,--,--
Mar '19,--,12522.00,,--,--,--,--,373.40,3880.00,--,660.30,--,--,--,8235.40,-627.10,73.50,-553.60,1904.40,-2458.00,1946.90,-511.10,-474.50,-36.60,--,--,-36.60,1998.70,96360.60,--,,-0.09,-0.09,,-0.09,-0.09,,--,--,,,--,--,--,,--,--,--
Jun '19,--,12833.10,,--,--,--,--,365.20,5017.00,--,494.20,--,--,--,7555.90,-599.20,76.90,-522.30,1811.90,-2334.20,-212.70,-2546.90,-1243.20,-1303.70,--,--,-1303.70,2565.50,117334.30,--,,-2.81,-2.81,,-2.81,-2.81,,--,--,,,--,--,--,,--,--,--
Sep '19,--,13012.90,,--,--,--,--,381.00,4983.20,--,353.50,--,--,--,7686.30,-391.10,66.90,-324.20,2056.10,-2380.30,-30815.00,-33195.30,-8681.80,-24513.50,--,--,-24513.50,2566.00,94460.00,--,,-47.77,-47.77,,-47.77,-47.77,,--,--,,,--,--,--,,--,--,--
Dec '19,--,13479.70,,--,--,--,--,370.60,5226.40,--,467.10,--,--,--,7461.70,-46.10,72.60,26.50,2544.30,-2517.80,-2722.00,-5239.80,-1851.70,-3388.10,--,--,-3388.10,2566.00,91114.60,--,,-6.60,-6.60,,-6.60,-6.60,,--,--,,,--,--,--,,--,--,--
Mar '20,--,14991.40,,--,--,--,--,403.40,5165.50,--,502.40,--,--,--,8142.20,777.90,96.80,874.70,3121.50,-2246.80,-7792.10,-10038.90,-3156.00,-6882.90,--,--,-6882.90,2727.80,98701.40,--,,-12.73,-12.73,,-12.73,-12.73,,--,--,,,--,--,--,,--,--,--
Jun '20,--,15049.20,,--,--,--,--,461.10,5314.30,--,360.40,--,--,--,8076.70,836.70,610.90,1447.60,2791.60,-1344.00,-11597.10,-12941.10,3520.70,-16461.80,--,--,-16461.80,2727.80,82246.10,--,,-30.17,-30.17,,-30.17,-30.17,,--,--,,,--,--,--,,--,--,--
Sep '20,--,16011.40,,--,--,--,--,390.80,5487.60,--,455.40,--,--,--,8360.10,1317.50,386.70,1704.20,2868.80,-1164.60,--,-1164.60,-318.60,-846.00,--,--,-846.00,2727.80,80312.80,--,,-1.55,-1.55,,-1.55,-1.55,,--,--,,,--,--,--,,--,--,--
Dec '20,--,16935.80,,--,--,--,--,421.10,5635.70,--,579.90,--,--,--,8510.00,1789.10,80.90,1870.00,2968.70,-1098.70,-3746.30,-4845.00,3501.10,-8346.10,--,--,-8346.10,2727.80,71972.50,--,,-15.30,-15.30,,-15.30,-15.30,,--,--,,,--,--,--,,--,--,--
Mar '21,--,16329.50,,--,--,--,--,391.50,5559.90,--,669.20,--,--,--,7665.60,2043.30,1309.40,3352.70,3187.60,165.10,320.40,485.50,29.20,456.30,--,--,456.30,2746.00,74614.10,--,,0.84,0.84,,0.84,0.84,,--,--,,,--,--,--,,--,--,--
Jun '21,--,16114.20,,--,--,--,--,389.60,5759.30,--,616.80,--,--,--,7260.00,2088.50,1000.50,3089.00,3672.70,-583.70,--,-583.70,-147.60,-436.10,--,--,-436.10,2746.00,74171.90,--,,-0.79,-0.79,,-0.79,-0.79,,--,--,,,--,--,--,,--,--,--
Sep '21,--,17104.40,,--,--,--,--,430.60,6144.20,--,745.60,--,--,--,7358.40,2425.60,57.90,2483.50,3383.70,-900.20,722.10,-178.10,-45.30,-132.80,--,--,-132.80,2746.00,74023.30,--,,-0.24,-0.24,,-0.24,-0.24,,--,--,,,--,--,--,,--,--,--
Dec '21,--,17928.50,,--,--,--,--,358.90,6322.70,--,847.30,--,--,--,7752.70,2646.90,115.80,2762.70,3541.50,-778.80,--,-778.80,-190.90,-587.90,--,--,-587.90,2795.00,78618.90,--,,-1.06,-1.06,,-1.06,-1.06,,--,--,,,--,--,--,,--,--,--
Mar '22,--,19494.80,,--,--,--,--,414.90,6366.20,--,940.00,--,--,--,8436.30,3337.40,248.60,3586.00,3547.90,38.10,-2731.70,-2693.60,-225.40,-2468.20,--,--,-2468.20,2795.00,76134.80,--,,-4.42,-4.42,,-4.42,-4.42,,--,--,,,--,--,--,,--,--,--
Jun '22,--,20187.40,,--,--,--,--,421.90,6540.30,--,948.00,--,--,--,8620.70,3656.50,1076.30,4732.80,4191.70,541.10,--,541.10,134.60,406.50,--,--,406.50,2795.00,76546.60,--,,0.73,0.72,,0.73,0.72,,--,--,,,--,--,--,,--,--,--
Sep '22,--,21008.80,,--,--,--,--,452.90,6571.70,--,1169.10,--,--,--,8470.50,4344.60,1148.20,5492.80,4207.90,1284.90,--,1284.90,336.00,948.90,--,--,948.90,2830.60,81001.40,--,,1.68,1.66,,1.68,1.66,,--,--,,,--,--,--,,--,--,--
